user_id,funny,posted,item_id,helpful,recommend,sentiment_analysis
diabeticfuck,,2015,333930,No ratings yet,False,1
diabeticfuck,,2015,287700,No ratings yet,True,1
76561198054465623,4 people found this review funny,2015,302830,26 of 33 people (79%) found this review helpful,False,1
76561198054465623,,2014,24240,2 of 3 people (67%) found this review helpful,True,1
76561198054465623,,2015,39800,0 of 1 people (0%) found this review helpful,True,1
76561198054465623,,2014,250600,0 of 1 people (0%) found this review helpful,True,0
76561198054465623,1 person found this review funny,2015,105600,No ratings yet,True,1
76561198054465623,,2014,113020,No ratings yet,True,1
aaropro,,2014,440,1 of 1 people (100%) found this review helpful,True,1
abiam,,2014,238960,No ratings yet,True,1
FrankoWalker,,2015,310370,1 of 2 people (50%) found this review helpful,True,1
FrankoWalker,,2014,260410,2 of 5 people (40%) found this review helpful,True,1
FrankoWalker,1 person found this review funny,2014,236390,2 of 5 people (40%) found this review helpful,True,1
LightfootSword7,,2015,221100,4 of 4 people (100%) found this review helpful,False,1
SALTTHEW0UND,,2015,248820,1 of 1 people (100%) found this review helpful,True,1
SALTTHEW0UND,1 person found this review funny,2014,730,1 of 1 people (100%) found this review helpful,True,1
SALTTHEW0UND,,2014,550,1 of 1 people (100%) found this review helpful,True,1
SALTTHEW0UND,,2014,204030,1 of 1 people (100%) found this review helpful,True,1
SALTTHEW0UND,,2013,440,1 of 2 people (50%) found this review helpful,True,1
SALTTHEW0UND,,2015,383080,0 of 1 people (0%) found this review helpful,True,1
express157,,2014,304930,No ratings yet,True,2
76561198074644990,1 person found this review funny,2015,242760,1 of 1 people (100%) found this review helpful,True,1
76561198074644990,,2015,207230,0 of 1 people (0%) found this review helpful,True,2
76561198074644990,,2013,9180,1 of 49 people (2%) found this review helpful,False,0
76561198064304806,2 people found this review funny,2015,730,0 of 1 people (0%) found this review helpful,True,1
TomoeMamiewe,,2014,10150,2 of 5 people (40%) found this review helpful,True,1
76561198057086148,,2015,214950,No ratings yet,True,1
Acidius99,,2014,218620,1 of 1 people (100%) found this review helpful,True,1
Acidius99,,2014,220240,1 of 2 people (50%) found this review helpful,True,1
Acidius99,,2015,271290,1 of 3 people (33%) found this review helpful,False,1
acorn13,,2014,313740,3 of 4 people (75%) found this review helpful,True,1
acorn13,1 person found this review funny,2012,34330,1 of 1 people (100%) found this review helpful,True,1
acorn13,1 person found this review funny,2015,271590,1 of 2 people (50%) found this review helpful,True,1
AddzyTheBaddzy,,2015,291550,2 of 3 people (67%) found this review helpful,True,1
AddzyTheBaddzy,,2013,259080,1 of 2 people (50%) found this review helpful,True,1
mrfunkyjunkie,,2014,233250,1 of 1 people (100%) found this review helpful,True,1
mrfunkyjunkie,,2014,256350,0 of 1 people (0%) found this review helpful,True,1
mrfunkyjunkie,,2015,249380,No ratings yet,True,1
76561198167207237,,2015,391540,No ratings yet,True,1
76561198167207237,,2015,265930,No ratings yet,True,1
76561198167207237,,2015,620,No ratings yet,True,2
cancerkek,,2015,730,0 of 1 people (0%) found this review helpful,True,1
76561198073508075,1 person found this review funny,2014,10090,1 of 1 people (100%) found this review helpful,True,1
76561198073508075,,2014,218680,No ratings yet,True,1
advenger95,,2015,22370,1 of 2 people (50%) found this review helpful,True,1
advenger95,,2015,307690,No ratings yet,True,1
advenger95,,2015,72850,No ratings yet,True,1
EndAtHallow,,2015,1250,No ratings yet,True,1
76561198063624801,,2014,440,No ratings yet,True,1
aeryal,,2014,440,No ratings yet,True,1
76561198070263209,,2013,570,No ratings yet,True,0
76561198015968275,1 person found this review funny,2015,248610,No ratings yet,True,1
Agiegamma,,2014,208090,No ratings yet,True,1
76561198082614708,,2014,250340,No ratings yet,True,1
Agronoth,1 person found this review funny,2014,244850,1 of 2 people (50%) found this review helpful,True,1
Agronoth,1 person found this review funny,2015,221640,0 of 1 people (0%) found this review helpful,True,1
Agronoth,1 person found this review funny,2015,104900,0 of 1 people (0%) found this review helpful,True,1
Agronoth,,2015,105600,0 of 1 people (0%) found this review helpful,True,1
Agronoth,,2015,9450,2 of 9 people (22%) found this review helpful,False,1
UnholyFallenAngel,1 person found this review funny,2014,262410,6 of 6 people (100%) found this review helpful,True,1
UnholyFallenAngel,,2015,222940,3 of 3 people (100%) found this review helpful,True,1
UnholyFallenAngel,,2014,221040,1 of 1 people (100%) found this review helpful,True,1
76561198068565589,,2014,221100,1 of 1 people (100%) found this review helpful,True,1
76561198068565589,1 person found this review funny,2015,286570,1 of 7 people (14%) found this review helpful,True,1
76561198068565589,,2014,263440,1 of 19 people (5%) found this review helpful,False,1
SlutOnTheSpit,,2014,4000,No ratings yet,True,1
WestyGaming,,2014,223710,1 of 2 people (50%) found this review helpful,True,1
NaruseAiria,,2014,317360,No ratings yet,True,1
NaruseAiria,,2014,108600,No ratings yet,True,1
NaruseAiria,,2013,259080,No ratings yet,True,2
NaruseAiria,,2013,208520,No ratings yet,True,2
76561198067713802,,2015,239660,No ratings yet,True,1
76561198067713802,,2015,304930,No ratings yet,True,1
Alex680,,2014,4000,1 of 1 people (100%) found this review helpful,True,1
alansiulun,,2014,295270,4 of 12 people (33%) found this review helpful,True,1
alansiulun,,2015,265930,No ratings yet,True,2
Albolah,9 people found this review funny,2015,283920,11 of 14 people (79%) found this review helpful,True,1
Albolah,,2015,440,1 of 1 people (100%) found this review helpful,True,2
Albolah,1 person found this review funny,2015,294650,1 of 2 people (50%) found this review helpful,True,1
76561198003056556,,2014,233720,No ratings yet,True,1
maxpaynepillkiller,2 people found this review funny,2015,12120,9 of 11 people (82%) found this review helpful,True,1
maxpaynepillkiller,,2015,55230,1 of 2 people (50%) found this review helpful,True,2
AlexNoClutch,,2015,227860,1 of 1 people (100%) found this review helpful,False,1
Alexwai04,,2015,218620,No ratings yet,True,2
76561198095481910,,2014,208090,No ratings yet,True,1
AlkalineDeath,,2015,228280,0 of 1 people (0%) found this review helpful,True,1
AlkalineDeath,,2014,240760,No ratings yet,True,1
76561198075935236,1 person found this review funny,2015,226700,1 of 3 people (33%) found this review helpful,True,1
76561198075935236,,2015,250900,No ratings yet,True,2
mintifreshbadger,,2015,35450,No ratings yet,True,0
AlpacaRevolution,,2014,212680,1 of 2 people (50%) found this review helpful,True,1
AlpacaRevolution,,2015,346110,No ratings yet,False,1
76561198071952798,,2013,205100,No ratings yet,True,1
76561198009001563,,2014,570,1 of 1 people (100%) found this review helpful,True,1
76561198016753953,,2014,271290,No ratings yet,True,2
76561198016753953,,2014,570,No ratings yet,True,1
smegmyfoodle,,2015,346010,No ratings yet,True,1
smegmyfoodle,,2015,239250,No ratings yet,True,1
76561198057869849,,2015,313120,2 of 3 people (67%) found this review helpful,True,1
76561198058836921,,2015,211820,1 of 5 people (20%) found this review helpful,True,1
lol_ursuchanoob,,2014,218620,No ratings yet,True,0
lol_ursuchanoob,,2014,12210,No ratings yet,True,1
lol_ursuchanoob,,2014,220240,No ratings yet,True,1
lol_ursuchanoob,,2014,17300,No ratings yet,True,1
AMV72,,2013,206440,1 of 1 people (100%) found this review helpful,True,1
AMV72,2 people found this review funny,2012,209100,2 of 3 people (67%) found this review helpful,False,1
AMV72,,2013,209000,4 of 8 people (50%) found this review helpful,True,1
AMV72,,2013,218060,2 of 4 people (50%) found this review helpful,True,1
AMV72,,2012,24240,No ratings yet,True,1
76561198069170979,1 person found this review funny,2015,440,No ratings yet,True,1
76561198132540690,,2015,730,1 of 1 people (100%) found this review helpful,True,1
76561198132540690,,2015,220200,No ratings yet,True,1
711armageddoncarmageddon,2 people found this review funny,2015,113020,No ratings yet,True,1
711armageddoncarmageddon,1 person found this review funny,2015,105600,No ratings yet,True,1
711armageddoncarmageddon,1 person found this review funny,2015,9480,No ratings yet,True,1
Andraison,1 person found this review funny,2015,22230,3 of 5 people (60%) found this review helpful,True,1
76561198055790408,,2013,203770,No ratings yet,True,1
76561198069560699,,2013,550,0 of 1 people (0%) found this review helpful,True,1
76561198069560699,,2013,259080,0 of 1 people (0%) found this review helpful,True,1
76561198069560699,,2013,72850,0 of 1 people (0%) found this review helpful,True,1
76561198069560699,,2014,8870,0 of 2 people (0%) found this review helpful,True,1
76561198099625419,,2014,230410,No ratings yet,True,1
76561198099625419,,2014,200260,No ratings yet,True,1
76561198099625419,,2013,19900,No ratings yet,True,2
76561198099625419,,2013,241540,No ratings yet,True,1
76561198099625419,,2013,220,No ratings yet,True,1
76561198084032274,,2014,227940,No ratings yet,False,1
76561198084032274,,2014,236390,No ratings yet,False,1
Angrovar,,2014,17390,3 of 4 people (75%) found this review helpful,True,1
Angrovar,3 people found this review funny,2015,359320,5 of 9 people (56%) found this review helpful,True,1
AngryAinsley,,2015,317360,No ratings yet,True,1
AngryAinsley,,2015,253030,No ratings yet,True,1
AngryAinsley,,2015,295110,No ratings yet,True,2
AngryAinsley,,2015,264710,No ratings yet,True,1
uradumbtit,,2014,274310,3 of 8 people (38%) found this review helpful,True,1
uradumbtit,,2014,4000,No ratings yet,True,2
IKillNoobsFirst,,2015,730,1 of 3 people (33%) found this review helpful,True,1
76561198037888300,,2015,344770,No ratings yet,True,1
1234865654,,2014,22380,No ratings yet,True,1
76561198084123358,,2015,9900,No ratings yet,True,1
Apachehavoc,,2014,107410,13 of 28 people (46%) found this review helpful,False,1
ApexNZ,,2014,221640,1 of 2 people (50%) found this review helpful,True,1
ApexNZ,,2014,202170,0 of 1 people (0%) found this review helpful,True,1
ApexNZ,,2014,49520,0 of 1 people (0%) found this review helpful,True,0
ApexNZ,,2014,245490,0 of 2 people (0%) found this review helpful,True,1
ApexNZ,,2015,313120,No ratings yet,True,1
76561198039441595,,2014,113020,1 of 6 people (17%) found this review helpful,False,1
76561198039441595,2 people found this review funny,2015,319510,0 of 4 people (0%) found this review helpful,False,1
76561198039441595,1 person found this review funny,2014,20,5 of 15 people (33%) found this review helpful,False,0
76561198039441595,,2014,209080,2 of 14 people (14%) found this review helpful,False,1
76561198039441595,97 people found this review funny,2014,223470,193 of 464 people (42%) found this review helpful,False,1
76561198039441595,,2015,417860,No ratings yet,True,1
76561198039441595,,2015,269250,No ratings yet,True,1
76561198039441595,,2014,313740,No ratings yet,False,1
76561198039441595,,2014,8190,No ratings yet,True,1
76561198036687918,,2015,377160,2 of 4 people (50%) found this review helpful,True,1
benjamin27,,2015,730,1 of 1 people (100%) found this review helpful,True,1
benjamin27,,2014,244850,1 of 1 people (100%) found this review helpful,True,1
AppoGetsSuperAdmin,1 person found this review funny,2015,212500,1 of 2 people (50%) found this review helpful,True,1
AppoGetsSuperAdmin,,2015,570,No ratings yet,False,1
AppoGetsSuperAdmin,1 person found this review funny,2015,104900,No ratings yet,True,1
76561198049916759,,2015,219990,2 of 2 people (100%) found this review helpful,True,1
76561198049916759,,2015,293260,No ratings yet,True,1
XABLAUziitu,,2015,214420,No ratings yet,False,1
XABLAUziitu,,2015,105600,No ratings yet,True,1
XABLAUziitu,,2013,440,No ratings yet,True,1
XABLAUziitu,,2013,200210,No ratings yet,True,1
76561198012909706,,2013,218130,No ratings yet,True,2
dragonchief,,2014,252490,No ratings yet,False,1
76561198040530605,,2014,218230,No ratings yet,True,1
76561198040530605,,2014,104900,No ratings yet,True,1
76561198040530605,,2014,440,No ratings yet,True,1
76561198040530605,,2011,240,No ratings yet,True,1
76561197974500703,,2012,8980,No ratings yet,True,1
76561197974500703,,2012,31270,No ratings yet,True,1
76561197974500703,,2012,113200,No ratings yet,True,1
76561197974500703,,2012,8190,No ratings yet,True,1
76561197974500703,,2012,43000,No ratings yet,True,1
76561197974500703,,2011,18700,No ratings yet,False,1
76561197974500703,,2011,98800,No ratings yet,True,1
76561197974500703,,2011,107100,No ratings yet,True,1
76561197974500703,,2010,630,No ratings yet,True,1
76561197974500703,,2010,57300,No ratings yet,True,1
76561198047185525,,2014,213670,1 of 2 people (50%) found this review helpful,True,0
76561198047185525,,2014,218620,No ratings yet,True,0
76561198047185525,,2013,226620,No ratings yet,True,1
bilyitu,,2014,570,No ratings yet,True,1
bilyitu,,2014,730,No ratings yet,True,1
76561198021244661,,2014,105600,No ratings yet,True,1
76561198088538797,,2015,209870,No ratings yet,True,2
deployablearchnagel,,2014,265630,No ratings yet,True,1
rotflmaoman,,2015,401920,No ratings yet,True,1
armouredmarshmallow,,2015,440,1 of 1 people (100%) found this review helpful,True,1
armouredmarshmallow,1 person found this review funny,2015,346900,1 of 1 people (100%) found this review helpful,True,1
armouredmarshmallow,1 person found this review funny,2015,630,0 of 1 people (0%) found this review helpful,True,1
76561198020928326,,2014,70,2 of 2 people (100%) found this review helpful,True,1
Array71,,2014,8500,9 of 15 people (60%) found this review helpful,False,1
Array71,,2014,244850,No ratings yet,True,1
76561198039874575,2 people found this review funny,2014,221100,No ratings yet,True,1
arronlim13,,2015,99900,0 of 2 people (0%) found this review helpful,True,1
ARTHERDUNGER10,,2015,250900,1 of 1 people (100%) found this review helpful,True,1
Mackus1011,,2013,211820,1 of 1 people (100%) found this review helpful,True,1
Mackus1011,,2015,380600,1 of 3 people (33%) found this review helpful,True,1
Mackus1011,,2015,22380,0 of 1 people (0%) found this review helpful,True,1
Mackus1011,1 person found this review funny,2014,252490,No ratings yet,True,1
76561198041877981,,2014,2450,0 of 3 people (0%) found this review helpful,False,1
76561198041877981,,2014,241540,No ratings yet,True,1
darkmassieh,,2015,107410,0 of 1 people (0%) found this review helpful,True,1
darkmassieh,,2015,230190,0 of 1 people (0%) found this review helpful,True,1
darkmassieh,,2015,391270,No ratings yet,True,1
darkmassieh,,2015,301520,No ratings yet,True,1
darkmassieh,,2015,227680,No ratings yet,False,1
asianturtlefrenzy,,2015,246420,1 of 1 people (100%) found this review helpful,True,1
asianturtlefrenzy,,2015,289130,1 of 1 people (100%) found this review helpful,True,1
