id,horas_jugadas,app_name,release_date,Strategy,Action,Indie,Casual,Simulation,RPG,Adventure,Singleplayer,count,recommend,sentiment_analysis
13520,1266.4333333333334,Far Cry®,2004.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.8,0.8
13560,287.73333333333335,Tom Clancy's Splinter Cell®,2003.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
13570,267.48333333333335,Tom Clancy's Splinter Cell Chaos Theory®,2005.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.2
13600,87.2,Prince of Persia®: The Sands of Time,2003.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
15000,25.966666666666665,Tom Clancy's Rainbow Six Lockdown™,2006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15100,1256.85,Assassin's Creed™: Director's Cut Edition,2008.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0
15120,768.6333333333333,Tom Clancy's Rainbow Six® Vegas 2,2008.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0
15130,147.96666666666667,Beyond Good and Evil™,2003.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
15170,232.75,Heroes of Might & Magic V,2006.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
15200,11.316666666666666,Silent Hunter®: Wolves of the Pacific,2007.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
15300,53.416666666666664,Tom Clancy's Ghost Recon®,2001.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
15320,118.8,IL-2 Sturmovik: 1946,2006.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.875,1.125
15390,123.64999999999999,Brothers in Arms: Hell's Highway™,2008.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
15520,1341.8500000000001,AaAaAA!!! - A Reckless Disregard for Gravity,2009.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
15620,4989.733333333334,"Warhammer 40,000: Dawn of War II",2009.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.9285714285714286,1.0
15700,686.6333333333333,Oddworld: Abe's Oddysee®,1997.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0555555555555556
15710,275.73333333333335,Oddworld: Abe's Exoddus®,1998.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
15750,123.86666666666667,Oddworld: Stranger's Wrath HD,2010.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0
16120,4.283333333333333,Plant Tycoon,2007.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
16450,833.6,F.E.A.R. 2: Project Origin,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
16600,116.28333333333333,Trials 2: Second Edition,2008.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
16710,6.3999999999999995,Insecticide Part 1,2008.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
16720,107.23333333333332,Velvet Assassin,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
16810,262.6666666666667,Sid Meier's Civilization IV: Colonization,2008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
17080,1801.1833333333332,Tribes: Ascend,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,60.0,0.9166666666666666,1.05
17300,1175.7333333333333,Crysis,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.7777777777777778,1.0
17330,232.03333333333333,Crysis Warhead®,2008.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
17390,823.05,SPORE™,2008.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,0.9090909090909091,1.0606060606060606
17410,2101.0833333333335,Mirror's Edge™,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,0.9142857142857143,1.0
17430,332.1666666666667,Need for Speed Undercover,2008.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
17440,45.11666666666667,SPORE™ Creepy & Cute Parts Pack,2008.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5
17450,3455.9,Dragon Age: Origins,2009.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0
17460,5460.216666666666,Mass Effect,2008.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,1.0,1.0769230769230769
17470,1532.1166666666666,Dead Space,2008.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0,1.0,1.1875
17480,1128.1833333333334,Command & Conquer: Red Alert 3,2008.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.1
17570,211.08333333333331,"Pirates, Vikings, and Knights II",2010.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9
17580,13.433333333333334,Dystopia,2005.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
17710,864.7166666666667,Nuclear Dawn,2011.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,0.8333333333333334
18000,270.1,"Precipice of Darkness, Episode One",2008.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
18020,157.7,"Precipice of Darkness, Episode Two",2008.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
18040,214.88333333333333,DeathSpank,2010.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
18120,23.883333333333333,Unstoppable Gorg,2012.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18500,2609.65,Defense Grid: The Awakening,2008.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
18700,136.9,And Yet It Moves,2009.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.3333333333333333,1.3333333333333333
18820,188.11666666666667,Zero Gear,2010.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
19000,55.53333333333333,Silent Hill Homecoming,2008.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19500,24.53333333333333,Eternity's Child,2008.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
19830,133.46666666666667,Tom Clancy's Rainbow Six® 3 Gold,2003.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
19900,2877.6,Far Cry® 2: Fortune's Edition,2008.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.6666666666666666,1.0
20500,2271.233333333333,Red Faction Guerrilla Steam Edition,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.9285714285714286,1.1428571428571428
20510,880.8166666666667,S.T.A.L.K.E.R.: Clear Sky,2008.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.8,1.0
20530,242.85,Red Faction,2001.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
20540,1038.7,Company of Heroes: Tales of Valor,2009.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
20570,2538.9166666666665,"Warhammer® 40,000: Dawn of War® II Chaos Rising",2010.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.8333333333333334,1.1666666666666667
20900,3388.7833333333333,The Witcher: Enhanced Edition Director's Cut,2008.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,0.9473684210526315,1.0526315789473684
20920,5337.599999999999,The Witcher 2: Assassins of Kings Enhanced Edition,2011.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,36.0,0.9166666666666666,1.0555555555555556
21000,419.5833333333333,LEGO Batman,2008.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.75,1.25
21090,728.6666666666666,F.E.A.R.,2005.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.8571428571428571
21100,1380.4166666666667,F.E.A.R. 3,2011.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.7,0.9
21660,350.65,Street Fighter® IV,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,1.0
21690,2852.5333333333333,Resident Evil™ 5/ Biohazard 5®,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.8571428571428571,1.0
21780,54.56666666666666,Driver® Parallel Lines,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
22000,420.09999999999997,World of Goo,2008.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.8571428571428571,1.0
22100,1729.7,Mount & Blade,2008.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.2
22120,133.25,Penumbra: Black Plague Gold Edition,2009.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.75
22180,219.3,Penumbra Overture,2007.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0
22200,593.8833333333333,Zeno Clash,2009.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0
22230,606.4166666666666,Rock of Ages,2011.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0
22300,1843.0,Fallout 3,2008.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,1.0,1.0769230769230769
22320,1708.2166666666667,The Elder Scrolls III: Morrowind® Game of the Year Edition,2002.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0,1.0,1.0714285714285714
22330,4975.4,The Elder Scrolls IV: Oblivion® Game of the Year Edition,2007.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,0.9545454545454546,0.9545454545454546
22350,1595.7,BRINK,2011.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,0.625,0.75
22370,5923.516666666666,Fallout 3: Game of the Year Edition,2009.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,61.0,0.9672131147540983,1.098360655737705
22380,31392.366666666665,Fallout: New Vegas,2010.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,156.0,0.967948717948718,1.1153846153846154
22450,54.233333333333334,Hunted: The Demon’s Forge™,2011.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
22600,1020.9166666666666,Worms Reloaded,2010.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0909090909090908
22610,108.76666666666667,Alien Breed: Impact,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
22650,70.78333333333333,Alien Breed 2: Assault,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0
23310,949.3166666666667,The Last Remnant™,2009.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
23450,61.666666666666664,Grand Ages: Rome,2009.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0
23490,420.6166666666666,Tropico 3,2009.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.6666666666666666,1.0
23530,137.81666666666666,Earth Defense Force: Insect Armageddon,2011.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
24010,1028.1333333333332,Train Simulator,2009.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,26.0,0.6923076923076923,1.0384615384615385
24240,9735.933333333332,PAYDAY™ The Heist,2011.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,140.0,0.9214285714285714,1.0642857142857143
24670,88.98333333333333,Trainz™ Simulator 12,2011.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0
24720,554.0833333333333,SPORE™ Galactic Adventures,2009.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
24740,1823.3666666666666,Burnout Paradise: The Ultimate Box,2009.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,0.9393939393939394,0.9696969696969697
24780,1120.8833333333334,SimCity™ 4 Deluxe Edition,2003.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.8,1.0
24790,972.9333333333334,Command & Conquer 3: Tiberium Wars,2007.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0
24800,463.3666666666667,Command & Conquer: Red Alert 3 - Uprising,2009.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5
24810,252.31666666666666,Command & Conquer 3: Kane's Wrath,2009.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
24840,275.16666666666663,Medal of Honor: Airborne,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0
24870,299.85,Need for Speed: Shift,2009.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
24960,9581.533333333333,Battlefield: Bad Company™ 2,2010.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,42.0,0.8809523809523809,1.0238095238095237
24980,7320.166666666667,Mass Effect 2,2010.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.9444444444444444,1.0
25000,435.5333333333333,Overgrowth,2017.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,20.0,0.9,1.05
25010,69.56666666666666,Lugaru HD,2005.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.5
25500,102.64999999999999,Cricket Revolution,2009.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
25700,230.08333333333331,Madballs in Babo:Invasion,2009.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0
25800,700.6,Europa Universalis III Complete,2007.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0
25830,190.0,Knights of Honor,2005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
25890,771.15,Hearts of Iron III,2009.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,0.8181818181818182,1.0
25900,527.15,King's Bounty: The Legend,2008.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
25910,22.633333333333333,Supreme Ruler 2020 Gold,2008.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
25980,257.76666666666665,Majesty 2,2009.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.5,1.0
25990,14.166666666666666,Majesty Gold HD,2001.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
26500,218.85,Cogs,2009.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
26800,728.9666666666667,Braid,2009.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0
26900,156.0,Crayon Physics Deluxe,2009.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0
27020,27.299999999999997,The Graveyard,2008.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0
27940,62.5,Dead Horde,2011.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
28000,307.91666666666663,Kane & Lynch 2: Dog Days,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.5,0.75
29180,250.38333333333333,Osmos,2009.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
29800,309.3666666666667,Caster,2009.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,0.8,1.0
31280,1865.95,Poker Night at the Inventory,2010.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,46.0,0.8260869565217391,1.0217391304347827
31290,276.85,Back to the Future: The Game,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.8333333333333334
31860,5.383333333333334,Nancy Drew®: Legend of the Crystal Skull,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
31930,0.8833333333333333,Nancy Drew®: The White Wolf of Icicle Creek,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
32200,80.93333333333334,Metal Drift,2009.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
32340,32.300000000000004,LOOM™,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
32350,44.55,STAR WARS™ Starfighter™,2002.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
32360,352.55,The Secret of Monkey Island: Special Edition,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
32370,2744.4166666666665,STAR WARS™ - Knights of the Old Republic™,2003.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,0.8695652173913043,1.0434782608695652
32380,130.5,STAR WARS™ Jedi Knight: Dark Forces II,1997.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
32390,23.283333333333335,STAR WARS™ Jedi Knight - Mysteries of the Sith™,1998.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
32400,202.96666666666667,STAR WARS™ - Dark Forces,1995.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0
32430,760.05,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,2009.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.625,1.0
32440,733.7666666666667,LEGO® Star Wars™ - The Complete Saga,2009.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
32470,789.8,STAR WARS™ Empire at War - Gold Pack,2006.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.25
32500,409.93333333333334,STAR WARS™: The Force Unleashed™ II,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.5,1.0
32630,0.1166666666666666,Delta Force 2,1999.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
32770,0.1333333333333333,Joint Operations: Combined Arms Gold,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
32800,832.4499999999999,Lord of the Rings: War in the North,2011.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,0.8666666666666667,1.0
33130,65.23333333333333,Zombie Shooter,2007.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
33230,3046.6,Assassin's Creed 2 Deluxe Edition,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,0.8484848484848485,1.0909090909090908
33420,187.73333333333332,Call of Juarez®: The Cartel,2011.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
33460,472.1,From Dust,2011.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.6,1.2
33520,89.13333333333334,Tropico Reloaded,2009.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
33670,179.51666666666665,Disciples III - Renaissance Steam Special Edition,2010.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
33680,153.93333333333334,eversion,2010.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
33900,127.36666666666666,Arma 2,2009.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0
33930,14396.716666666667,Arma 2: Operation Arrowhead,2010.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,81.0,0.9506172839506173,1.0987654320987654
33950,1.1333333333333329,Fish Fillets 2,2007.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
33980,5.95,Pound of Ground,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
34010,1053.55,Alpha Protocol™,2010.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0
34030,2481.0,Napoleon: Total War™,2010.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,0.9523809523809523,1.1428571428571428
34830,404.6333333333333,Sniper: Ghost Warrior,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.6666666666666666,0.6666666666666666
34870,560.3333333333334,Sniper: Ghost Warrior 2,2013.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,0.5384615384615384,1.0
34900,685.1,Bad Rats: the Rats' Revenge,2009.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,85.0,0.8117647058823529,1.011764705882353
35140,4484.266666666666,Batman: Arkham Asylum Game of the Year Edition,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,1.0,1.103448275862069
35420,131.1,Defence Alliance 2,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,1.0
35450,7513.849999999999,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2011.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,89.0,0.9662921348314607,1.0449438202247192
35460,217.9,The Ball,2010.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
35480,248.06666666666666,Dwarfs!?,2011.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0
35700,1607.4833333333333,Trine Enchanted Edition,2009.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,1.1428571428571428
35720,2446.15,Trine 2: Complete Story,2013.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,28.0,1.0,1.0
36000,59.0,Foreign Legion: Buckets of Blood,2009.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
37400,39.43333333333333,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",2009.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
37600,56.63333333333333,Windosill,2009.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
37700,90.48333333333332,Darkest of Days,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
38210,1.4666666666666663,Roogoo,2009.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.3333333333333333
38400,383.85,Fallout: A Post Nuclear Role Playing Game,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0
38410,530.75,Fallout 2: A Post Nuclear Role Playing Game,1998.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.8888888888888888,0.8888888888888888
38420,149.71666666666667,Fallout Tactics: Brotherhood of Steel,2001.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.5
38440,25.15,Sacrifice,2000.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
38460,6.666666666666666,MDK 2,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
38600,1874.2,Faerie Solitaire,2010.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.8571428571428571,1.2857142857142858
38700,360.26666666666665,Toki Tori,2010.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
38720,223.4,RUSH,2010.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.75,1.0
38740,216.56666666666666,EDGE,2011.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.25
39120,10626.383333333333,RIFT,2013.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,30.0,0.9,1.1
39140,2686.6666666666665,FINAL FANTASY VII,2013.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,1.0,1.0476190476190477
39150,717.85,FINAL FANTASY VIII,2013.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,1.0,1.0
39160,584.65,Dungeon Siege III,2011.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.5
39190,449.3666666666667,Dungeon Siege,2002.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.5,1.0
39200,79.56666666666666,Dungeon Siege II,2005.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
39210,10064.35,FINAL FANTASY XIV Online,2014.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.6666666666666666,1.2222222222222223
39670,92.11666666666666,Chaser,2003.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
39680,289.8,The Guild II Renaissance,2010.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
39690,300.73333333333335,ArcaniA,2010.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
39800,1073.6166666666666,Nation Red,2010.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.1428571428571428
40100,3020.7,Supreme Commander 2,2010.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.9375,1.0
40330,12.733333333333334,Secret Files: Tunguska,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
40380,34.06666666666666,nail'd,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40390,1221.4166666666667,Risen 2: Dark Waters,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.6666666666666666,1.0
40400,1610.4833333333333,AI War: Fleet Command,2009.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.3333333333333333
40700,278.05,Machinarium,2009.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0
